datetime	open	high	low	close	volume
2026-08-03 19:56:00	63872.8	63879	63863.9	63879	20.188
2026-08-03 19:57:00	63879	63894.2	63864.6	63870	13.988
2026-08-03 19:58:00	63870	63882.2	63869.9	63878	12.648
2026-08-03 19:59:00	63878	63878	63830	63838.2	29.292
2026-08-03 20:00:00	63838.2	63847.4	63790.2	63791.1	54.926
2026-08-03 20:01:00	63791.1	63814.7	63785.8	63807.6	31.971
2026-08-03 20:02:00	63807.6	63807.7	63782.2	63807	24.092
2026-08-03 20:03:00	63807	63837.9	63807	63837.9	23.834
2026-08-03 20:04:00	63837.9	63838	63805.8	63805.9	10.651
2026-08-03 20:05:00	63805.9	63841.3	63805.9	63841	38.733
2026-08-03 20:06:00	63841	63850	63832.7	63845.6	38.41
2026-08-03 20:07:00	63845.6	63845.6	63815.4	63825.2	31.778
2026-08-03 20:08:00	63825.2	63853	63825.1	63851.4	8.59
2026-08-03 20:09:00	63851.4	63868.8	63847.2	63867.6	45.586
2026-08-03 20:10:00	63867.6	63913.2	63867.6	63885.1	117.038
2026-08-03 20:11:00	63885.1	63894.6	63878.2	63894.6	27.421
2026-08-03 20:12:00	63894.6	63945.2	63894.6	63913.8	90.774
2026-08-03 20:13:00	63913.8	63913.8	63883.5	63883.5	17.1
2026-08-03 20:14:00	63883.5	63883.5	63867.6	63867.7	1.067
2026-08-03 20:15:00	63867.7	63875.1	63860.9	63860.9	19.635
2026-08-03 20:16:00	63860.9	63875.3	63860.9	63875.3	4.102
2026-08-03 20:17:00	63875.3	63914.5	63875.3	63903.7	24.33
2026-08-03 20:18:00	63903.7	63949.3	63899.9	63939.2	67.664
2026-08-03 20:19:00	63939.2	63947.7	63914.1	63947.7	28.124
2026-08-03 20:20:00	63947.7	64000	63938.7	63961.5	37.521
2026-08-03 20:21:00	63961.5	63978.6	63950.7	63974.1	28.933
2026-08-03 20:22:00	63974.1	63974.1	63949.1	63949.1	20.742
2026-08-03 20:23:00	63949.1	63949.1	63912.1	63912.2	17.076
2026-08-03 20:24:00	63912.2	63919.8	63904.1	63913.6	20.184
2026-08-03 20:25:00	63913.6	63921.6	63913.6	63918.6	4.71
2026-08-03 20:26:00	63918.6	63918.6	63893.4	63893.5	5.918
2026-08-03 20:27:00	63893.5	63921.6	63890.2	63921.6	4.792
2026-08-03 20:28:00	63921.6	63925.4	63900.5	63900.5	18.448
2026-08-03 20:29:00	63900.5	63925.2	63897.2	63925.2	2.77
2026-08-03 20:30:00	63925.2	63925.3	63907.9	63907.9	8.378
2026-08-03 20:31:00	63907.9	63907.9	63897.5	63900.9	7.178
2026-08-03 20:32:00	63900.9	63918.5	63900.9	63907.8	8.057
2026-08-03 20:33:00	63907.8	63907.8	63893.8	63896.8	13.296
2026-08-03 20:34:00	63896.8	63896.9	63896.8	63896.8	0.874
2026-08-03 20:35:00	63896.8	63912.7	63896.8	63912.6	2.743
2026-08-03 20:36:00	63912.6	63912.7	63912.6	63912.7	1.897
2026-08-03 20:37:00	63912.7	63912.7	63896.1	63900	8.449
2026-08-03 20:38:00	63900	63900	63895	63895	2.149
2026-08-03 20:39:00	63895	63895	63886.5	63887.1	2.014
2026-08-03 20:40:00	63887.1	63887.2	63880	63880	8.17
2026-08-03 20:41:00	63880	63880.1	63878.2	63878.2	6.087
2026-08-03 20:42:00	63878.2	63886.6	63878.1	63886.6	5.027
2026-08-03 20:43:00	63886.6	63886.6	63884.2	63884.2	2.648
2026-08-03 20:44:00	63884.2	63894.8	63884.1	63893.1	3.395
2026-08-03 20:45:00	63893.1	63893.2	63850	63850	26.52
2026-08-03 20:46:00	63850	63875.5	63850	63871.4	9.392
2026-08-03 20:47:00	63871.4	63871.5	63856.6	63856.6	6
2026-08-03 20:48:00	63856.6	63860.6	63856.6	63860.5	2.26
2026-08-03 20:49:00	63860.5	63869.7	63748.2	63769.5	156.652
2026-08-03 20:50:00	63769.5	63789.9	63746	63754.7	54.668
2026-08-03 20:51:00	63754.7	63758.2	63740	63751.5	15.849
2026-08-03 20:52:00	63751.5	63751.5	63728.2	63740.4	39.174
2026-08-03 20:53:00	63740.4	63753.9	63738.8	63753.9	18.017
2026-08-03 20:54:00	63753.9	63761.1	63753.8	63755.1	8.971
2026-08-03 20:55:00	63755.1	63775	63755	63775	4.305
2026-08-03 20:56:00	63775	63780.7	63767.9	63767.9	11.478
2026-08-03 20:57:00	63767.9	63769.2	63767.9	63769.1	2.178
2026-08-03 20:58:00	63769.1	63769.2	63766	63766	2.502
2026-08-03 20:59:00	63766	63766.1	63754.5	63754.6	6.282
2026-08-03 21:00:00	63754.6	63762	63754.5	63762	6.913
2026-08-03 21:01:00	63762	63762	63731	63731	19.444
2026-08-03 21:02:00	63731	63737.2	63705.4	63705.5	26.808
2026-08-03 21:03:00	63705.5	63716.1	63705.4	63716	22.868
2026-08-03 21:04:00	63716	63716.1	63706	63706	15.838
2026-08-03 21:05:00	63706	63724.7	63697.3	63720	56.325
2026-08-03 21:06:00	63720	63720.1	63720	63720	7.216
2026-08-03 21:07:00	63720	63720	63708.5	63710.7	10.78
2026-08-03 21:08:00	63710.7	63710.8	63710.7	63710.7	9.927
2026-08-03 21:09:00	63710.7	63710.8	63707.4	63710.6	26.113
2026-08-03 21:10:00	63710.6	63710.9	63693.3	63693.3	14.178
2026-08-03 21:11:00	63693.3	63707	63688.4	63706.9	28.225
2026-08-03 21:12:00	63706.9	63720.1	63706.9	63716.1	20.962
2026-08-03 21:13:00	63716.1	63718.9	63696.1	63698.6	37.693
2026-08-03 21:14:00	63698.6	63701.9	63695.1	63695.2	7.606
2026-08-03 21:15:00	63695.2	63695.2	63671.4	63676.7	86.269
2026-08-03 21:16:00	63676.7	63765.9	63647.2	63748.1	221.914
2026-08-03 21:17:00	63748.1	63748.1	63720	63720.1	6.864
2026-08-03 21:18:00	63720.1	63720.1	63689.6	63694.3	25.015
2026-08-03 21:19:00	63694.3	63698.8	63683.7	63698.7	12.904
2026-08-03 21:20:00	63698.7	63698.8	63678.4	63684.4	12.203
2026-08-03 21:21:00	63684.4	63704.4	63684.4	63704.3	15.881
2026-08-03 21:22:00	63704.3	63704.4	63703	63703.1	4.439
2026-08-03 21:23:00	63703.1	63704.4	63699.4	63699.4	8.292
2026-08-03 21:24:00	63699.4	63699.4	63686.4	63686.4	12.76
2026-08-03 21:25:00	63686.4	63700	63670.8	63700	21.093
2026-08-03 21:26:00	63700	63710	63699.9	63706.1	3.323
2026-08-03 21:27:00	63706.1	63706.1	63706	63706.1	8.897
2026-08-03 21:28:00	63706.1	63706.1	63684.5	63684.5	10.157
2026-08-03 21:29:00	63684.5	63704.4	63681.8	63699.3	4.795
2026-08-03 21:30:00	63699.3	63709.2	63699.3	63709.2	1.803
2026-08-03 21:31:00	63709.2	63709.2	63709.1	63709.2	2.982
2026-08-03 21:32:00	63709.2	63709.2	63703	63703	3.087
2026-08-03 21:33:00	63703	63703.1	63671.9	63686.2	32.44
2026-08-03 21:34:00	63686.2	63686.3	63685.7	63685.7	3.927
2026-08-03 21:35:00	63685.7	63685.8	63638.4	63655	64.874
2026-08-03 21:36:00	63655	63659.1	63637.8	63639.6	20.181
2026-08-03 21:37:00	63639.6	63677.7	63639.6	63660.6	19.502
2026-08-03 21:38:00	63660.6	63702	63652.6	63700.7	54.097
2026-08-03 21:39:00	63700.7	63700.8	63667.1	63686.6	10.885
2026-08-03 21:40:00	63686.6	63697.7	63664.9	63665	12.618
2026-08-03 21:41:00	63665	63665	63650	63650	10.748
2026-08-03 21:42:00	63650	63663.7	63646.1	63663.6	13.906
2026-08-03 21:43:00	63663.6	63667.9	63640.5	63640.6	22.987
2026-08-03 21:44:00	63640.6	63663.8	63640.6	63654	22.182
2026-08-03 21:45:00	63654	63654	63635.1	63640.1	11.207
2026-08-03 21:46:00	63640.1	63640.1	63636.8	63636.9	1.813
2026-08-03 21:47:00	63636.9	63657.6	63634.5	63641.5	70.436
2026-08-03 21:48:00	63641.5	63641.5	63627.1	63627.2	15.404
2026-08-03 21:49:00	63627.2	63631.9	63606.6	63617.6	37.629
2026-08-03 21:50:00	63617.6	63641.7	63617.5	63638.4	11.558
2026-08-03 21:51:00	63638.4	63652.9	63633.9	63641.2	12.405
2026-08-03 21:52:00	63641.2	63641.2	63608.6	63618.8	18.787
2026-08-03 21:53:00	63618.8	63630.2	63600.9	63613.4	44.414
2026-08-03 21:54:00	63613.4	63613.5	63580	63590.9	293.41
2026-08-03 21:55:00	63590.9	63590.9	63532.9	63559.4	166.464
2026-08-03 21:56:00	63559.4	63570	63520.5	63558.5	197.741
2026-08-03 21:57:00	63558.5	63565.2	63553.7	63564.6	42.374
2026-08-03 21:58:00	63564.6	63576.6	63564.5	63576.6	48.784
2026-08-03 21:59:00	63576.6	63580	63560.3	63560.3	47.229
2026-08-03 22:00:00	63560.3	63580	63560.3	63579.9	32.88
2026-08-03 22:01:00	63579.9	63580	63570	63577.2	14.538
2026-08-03 22:02:00	63577.2	63577.2	63480.7	63488.1	193.337
2026-08-03 22:03:00	63488.1	63488.1	63450	63452.8	104.565
2026-08-03 22:04:00	63452.8	63478.3	63452.8	63458.1	79.176
2026-08-03 22:05:00	63458.1	63458.1	63401	63419.2	117.621
2026-08-03 22:06:00	63419.2	63430	63361.2	63413.9	207.38
2026-08-03 22:07:00	63413.9	63466.1	63413.9	63461.8	54.588
2026-08-03 22:08:00	63461.8	63478.3	63422	63442.8	51.668
2026-08-03 22:09:00	63442.8	63467.6	63436.9	63462.8	14.303
2026-08-03 22:10:00	63462.8	63498.3	63457.1	63490.7	31.24
2026-08-03 22:11:00	63490.7	63492.3	63468.9	63469	35.312
2026-08-03 22:12:00	63469	63483.8	63465.6	63482.2	20.23
2026-08-03 22:13:00	63482.2	63482.2	63464.3	63478.4	15.511
2026-08-03 22:14:00	63478.4	63480.2	63465.7	63469.9	16.223
2026-08-03 22:15:00	63469.9	63540.6	63465.8	63528.8	54.835
2026-08-03 22:16:00	63528.8	63559.4	63523.1	63535.4	84.201
2026-08-03 22:17:00	63535.4	63564.9	63505.1	63558.7	48.984
2026-08-03 22:18:00	63558.7	63663.8	63558.7	63643.8	185.656
2026-08-03 22:19:00	63643.8	63643.8	63592.8	63592.8	15.812
2026-08-03 22:20:00	63592.8	63615.3	63559.7	63560.4	43.972
2026-08-03 22:21:00	63560.4	63560.5	63500.8	63503.4	49.957
2026-08-03 22:22:00	63503.4	63540.2	63495.7	63502.2	40.643
2026-08-03 22:23:00	63502.2	63533.3	63498.6	63533.3	9.738
2026-08-03 22:24:00	63533.3	63533.7	63523.5	63523.6	8.424
2026-08-03 22:25:00	63523.6	63540.6	63503.2	63503.3	4.09
2026-08-03 22:26:00	63503.3	63515	63503.3	63510.9	12.3
2026-08-03 22:27:00	63510.9	63511	63500.2	63500.2	3.411
2026-08-03 22:28:00	63500.2	63511	63500.2	63510.1	7.744
2026-08-03 22:29:00	63510.1	63511	63500.8	63500.8	3.256
2026-08-03 22:30:00	63500.8	63511	63485.4	63500.2	6.321
2026-08-03 22:31:00	63500.2	63536	63493.1	63536	11.66
2026-08-03 22:32:00	63536	63536.7	63505.4	63507	8.271
2026-08-03 22:33:00	63507	63507	63487.3	63503.7	11.238
2026-08-03 22:34:00	63503.7	63514.6	63491.7	63492.4	21.488
2026-08-03 22:35:00	63492.4	63492.4	63470.1	63471.2	12.83
2026-08-03 22:36:00	63471.2	63500.7	63471.2	63494.4	21.973
2026-08-03 22:37:00	63494.4	63494.4	63474.9	63477.4	9.351
2026-08-03 22:38:00	63477.4	63477.4	63469.2	63477.4	6.19
2026-08-03 22:39:00	63477.4	63477.4	63467.1	63467.1	5.08
2026-08-03 22:40:00	63467.1	63493.7	63463.1	63493.7	6.711
2026-08-03 22:41:00	63493.7	63499.4	63488.2	63488.3	4.458
2026-08-03 22:42:00	63488.3	63490.9	63479.8	63490.9	4.214
2026-08-03 22:43:00	63490.9	63490.9	63480.6	63480.6	4.462
2026-08-03 22:44:00	63480.6	63483.7	63477.4	63481.6	3.533
2026-08-03 22:45:00	63481.6	63493.4	63480.3	63485.4	2.818
2026-08-03 22:46:00	63485.4	63503.5	63485.4	63503.5	35.286
2026-08-03 22:47:00	63503.5	63519.9	63503.4	63515.8	17.943
2026-08-03 22:48:00	63515.8	63569.1	63515.8	63563.9	84.887
2026-08-03 22:49:00	63563.9	63563.9	63540	63545	7.885
2026-08-03 22:50:00	63545	63562.9	63539	63542.4	31.631
2026-08-03 22:51:00	63542.4	63543.6	63542.4	63542.4	3.231
2026-08-03 22:52:00	63542.4	63570.7	63542.4	63567.1	11.353
2026-08-03 22:53:00	63567.1	63603.3	63567	63596.6	35.43
2026-08-03 22:54:00	63596.6	63617.5	63591.5	63605.7	10.021
2026-08-03 22:55:00	63605.7	63612.8	63598.9	63599	20.381
2026-08-03 22:56:00	63599	63599	63567	63567	4.7
2026-08-03 22:57:00	63567	63567.1	63567	63567.1	1.584
2026-08-03 22:58:00	63567.1	63567.1	63567	63567.1	1.433
2026-08-03 22:59:00	63567.1	63591.2	63567.1	63588.3	7.501
2026-08-03 23:00:00	63588.3	63588.3	63542.4	63543	23.447
2026-08-03 23:01:00	63543	63560	63536.1	63542.3	5.926
2026-08-03 23:02:00	63542.3	63580.8	63520.6	63574.5	24.23
2026-08-03 23:03:00	63574.5	63586.2	63565.7	63574.7	9.774
2026-08-03 23:04:00	63574.7	63574.7	63556.6	63559.8	9.648
2026-08-03 23:05:00	63559.8	63559.9	63545.6	63547.7	3.747
2026-08-03 23:06:00	63547.7	63547.7	63508.1	63508.1	27.141
2026-08-03 23:07:00	63508.1	63508.1	63498.1	63499.9	11.639
2026-08-03 23:08:00	63499.9	63553.3	63499.9	63552.6	7.151
2026-08-03 23:09:00	63552.6	63561.4	63552.6	63556.4	8.38
2026-08-03 23:10:00	63556.4	63556.5	63541.4	63546	2.261
2026-08-03 23:11:00	63546	63546	63540.7	63543	1.805
2026-08-03 23:12:00	63543	63543.1	63529.9	63532.1	4.413
2026-08-03 23:13:00	63532.1	63532.2	63504.4	63505.3	5.674
2026-08-03 23:14:00	63505.3	63518.1	63505.3	63515	3.527
2026-08-03 23:15:00	63515	63550	63515	63537.4	8.878
2026-08-03 23:16:00	63537.4	63556.3	63520.8	63556.2	8.137
2026-08-03 23:17:00	63556.2	63596.6	63556.2	63594	25.165
2026-08-03 23:18:00	63594	63594	63571	63592.8	15.908
2026-08-03 23:19:00	63592.8	63600.1	63522.2	63522.2	88.17
2026-08-03 23:20:00	63522.2	63526.2	63499.4	63519.1	21.852
2026-08-03 23:21:00	63519.1	63527.4	63519.1	63527.3	4.639
2026-08-03 23:22:00	63527.3	63542	63527.3	63541.9	5.247
2026-08-03 23:23:00	63541.9	63554.1	63536.8	63539.3	4.302
2026-08-03 23:24:00	63539.3	63551.5	63539.3	63540	2.606
2026-08-03 23:25:00	63540	63540	63529.8	63537.1	5.726
2026-08-03 23:26:00	63537.1	63544.9	63527.4	63544.9	19.743
2026-08-03 23:27:00	63544.9	63562.7	63544.8	63562.7	5.619
2026-08-03 23:28:00	63562.7	63565	63544.8	63544.9	6.378
2026-08-03 23:29:00	63544.9	63553.5	63544.9	63553.5	1.182
2026-08-03 23:30:00	63553.5	63553.7	63510.1	63512.9	49.18
